Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,loyalty_score_a,loyalty_score_b,loyalty_score_c,promo_dependency_score,value_tier,satisfaction_flag,category_affinity,seasonal_breadth
117,55,Male,Shoes,Footwear,86.0,Virginia,S,Blue,Spring,3.4,Yes,Free Shipping,Yes,Yes,12,Venmo,Annually,28.9795918367347,46.98299319727891,37.66711200832958,100.0,Gold,Neutral,Footwear,1
118,50,Male,Sandals,Footwear,32.0,South Dakota,L,Yellow,Summer,4.6,Yes,Express,Yes,Yes,29,Cash,Fortnightly,69.52380952380952,52.04761904761903,60.65523420392726,100.0,Bronze,Satisfied,Footwear,1
119,50,Male,Sweater,Clothing,45.0,Kentucky,L,Orange,Fall,4.8,Yes,2-Day Shipping,Yes,Yes,27,Cash,Bi-Weekly,61.224489795918366,58.770408163265294,60.1108130171792,100.0,Silver,Satisfied,Clothing,1
120,38,Male,Coat,Outerwear,76.0,Wyoming,M,Orange,Fall,4.3,Yes,Express,Yes,Yes,44,Cash,Annually,55.10204081632652,76.58503401360544,66.6030606102682,100.0,Platinum,Satisfied,Outerwear,1
121,64,Male,Hat,Accessories,84.0,West Virginia,L,Red,Summer,4.0,Yes,Express,Yes,Yes,32,Bank Transfer,Annually,45.30612244897959,67.75510204081631,56.96986256699201,100.0,Platinum,Satisfied,Accessories,1
122,19,Male,Shorts,Clothing,72.0,Virginia,M,Olive,Winter,4.2,Yes,Standard,Yes,Yes,11,Cash,Fortnightly,54.82993197278911,51.136054421768705,52.81944950608519,100.0,Gold,Satisfied,Clothing,1
123,40,Male,Backpack,Accessories,40.0,Washington,L,Brown,Spring,4.8,Yes,2-Day Shipping,Yes,Yes,44,Cash,Fortnightly,81.7687074829932,68.2517006802721,75.46746666855275,100.0,Silver,Satisfied,Accessories,1
124,57,Male,Sweater,Clothing,89.0,Louisiana,L,Brown,Fall,3.1,Yes,Free Shipping,Yes,Yes,46,Cash,Weekly,96.73469387755101,67.36224489795919,82.47347028116829,100.0,Platinum,Neutral,Clothing,1
125,44,Male,Sweater,Clothing,86.0,Nevada,M,Gray,Spring,3.1,Yes,Next Day Air,Yes,Yes,50,PayPal,Annually,60.00000000000001,68.83333333333333,64.89502581033507,100.0,Platinum,Neutral,Clothing,1
126,49,Male,Shorts,Clothing,54.0,California,M,Indigo,Winter,3.6,Yes,Next Day Air,Yes,Yes,45,Venmo,Every 3 Months,62.585034013605444,58.765306122448976,60.78834904809924,100.0,Silver,Neutral,Clothing,1
127,43,Male,Shorts,Clothing,36.0,Mississippi,L,Pink,Spring,3.9,Yes,Store Pickup,Yes,Yes,48,Cash,Every 3 Months,65.03401360544217,57.30612244897959,61.23032055789683,100.0,Bronze,Neutral,Clothing,1
128,24,Male,Sweater,Clothing,89.0,Mississippi,M,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,26,Credit Card,Weekly,80.40816326530611,76.42346938775509,79.16947936718053,100.0,Platinum,Satisfied,Clothing,1
129,20,Male,Scarf,Accessories,32.0,California,M,Gold,Spring,4.7,Yes,Standard,Yes,Yes,21,Credit Card,Fortnightly,62.99319727891157,47.93877551020408,55.18647332708688,100.0,Bronze,Satisfied,Accessories,1
130,24,Male,Dress,Clothing,67.0,Pennsylvania,XL,Olive,Summer,4.2,Yes,2-Day Shipping,Yes,Yes,49,PayPal,Bi-Weekly,79.18367346938776,74.90306122448979,77.74188324801857,100.0,Platinum,Satisfied,Clothing,1
131,44,Male,Scarf,Accessories,39.0,Kentucky,L,Violet,Fall,3.7,Yes,Next Day Air,Yes,Yes,13,PayPal,Fortnightly,56.4625850340136,32.07993197278912,43.416524992427696,100.0,Bronze,Neutral,Accessories,1
132,28,Male,Skirt,Clothing,29.0,Maine,L,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,46,Credit Card,Weekly,96.73469387755101,53.028911564625844,74.78691536808438,100.0,Bronze,Neutral,Clothing,1
133,30,Male,Backpack,Accessories,58.0,New Mexico,M,Orange,Fall,4.7,Yes,2-Day Shipping,Yes,Yes,42,PayPal,Weekly,93.46938775510203,73.0578231292517,83.89519220854348,100.0,Silver,Satisfied,Accessories,1
134,52,Male,Sweater,Clothing,65.0,Montana,M,Violet,Winter,2.5,Yes,Next Day Air,Yes,Yes,25,Venmo,Annually,39.59183673469388,35.076530612244895,36.5881406098364,100.0,Silver,At Risk,Clothing,1
135,43,Male,Hat,Accessories,94.0,Texas,L,Gray,Fall,4.9,Yes,Store Pickup,Yes,Yes,25,Cash,Monthly,72.92517006802721,79.15986394557824,76.89543256151119,100.0,Platinum,Satisfied,Accessories,1
136,43,Male,Sandals,Footwear,81.0,Kansas,M,Purple,Fall,4.1,Yes,Express,Yes,Yes,12,PayPal,Quarterly,42.312925170068034,54.2329931972789,48.2217454042887,100.0,Gold,Satisfied,Footwear,1
137,39,Male,Blouse,Clothing,86.0,South Carolina,M,White,Winter,3.3,Yes,Free Shipping,Yes,Yes,4,Debit Card,Quarterly,35.782312925170075,40.20748299319728,37.43496107014026,100.0,Gold,Neutral,Clothing,1
138,68,Male,Sneakers,Footwear,43.0,Colorado,M,Turquoise,Spring,4.7,Yes,Free Shipping,Yes,Yes,38,PayPal,Weekly,90.20408163265306,64.08673469387755,77.45160213183277,100.0,Silver,Satisfied,Footwear,1
139,68,Male,Skirt,Clothing,29.0,Georgia,M,Maroon,Winter,4.4,Yes,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,93.46938775510203,56.97448979591837,75.27016256769932,100.0,Bronze,Satisfied,Clothing,1
140,49,Male,Coat,Outerwear,95.0,Florida,M,White,Fall,3.8,Yes,Store Pickup,Yes,Yes,30,Venmo,Annually,43.6734693877551,68.31122448979592,56.45176853004119,100.0,Platinum,Neutral,Outerwear,1
141,63,Male,Shirt,Clothing,28.0,North Carolina,L,Yellow,Fall,3.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,100.0,55.333333333333336,77.65536362475602,100.0,Bronze,Neutral,Clothing,1
142,56,Male,Gloves,Accessories,46.0,Virginia,M,Turquoise,Fall,4.9,Yes,Free Shipping,Yes,Yes,45,PayPal,Weekly,95.91836734693877,72.76530612244898,84.96281353684789,100.0,Silver,Satisfied,Accessories,1
143,37,Male,Jacket,Outerwear,58.0,Nebraska,L,Violet,Fall,3.1,Yes,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,72.7891156462585,45.602040816326536,58.83130882179769,100.0,Silver,Neutral,Outerwear,1
144,30,Male,Coat,Outerwear,48.0,Missouri,M,Beige,Fall,2.7,Yes,Store Pickup,Yes,Yes,25,PayPal,Quarterly,52.925170068027214,30.65986394557823,40.88627582072721,100.0,Silver,At Risk,Outerwear,1
145,19,Male,Shoes,Footwear,43.0,New Jersey,M,Silver,Fall,3.2,Yes,Express,Yes,Yes,25,Cash,Monthly,72.92517006802721,35.243197278911566,53.34418582200404,100.0,Silver,Neutral,Footwear,1
146,24,Male,Jewelry,Accessories,95.0,Missouri,M,Teal,Fall,4.5,Yes,Standard,Yes,Yes,44,Debit Card,Quarterly,68.43537414965986,87.16836734693875,78.94526491624684,100.0,Platinum,Satisfied,Accessories,1
147,52,Male,Skirt,Clothing,30.0,Colorado,S,Black,Fall,4.0,Yes,Standard,Yes,Yes,21,Venmo,Fortnightly,62.99319727891157,37.77210884353741,49.734382051527355,100.0,Bronze,Satisfied,Clothing,1
148,63,Male,Shoes,Footwear,64.0,Idaho,M,Purple,Summer,3.5,Yes,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,71.156462585034,52.074829931972786,61.48615315013151,100.0,Silver,Neutral,Footwear,1
149,37,Male,Gloves,Accessories,90.0,Wyoming,M,Gray,Fall,2.6,Yes,Store Pickup,Yes,Yes,47,Debit Card,Annually,57.55102040816327,61.79251700680272,59.894748479987726,100.0,Platinum,At Risk,Accessories,1
150,38,Male,Pants,Clothing,76.0,Delaware,M,White,Summer,3.2,Yes,Free Shipping,Yes,Yes,14,PayPal,Monthly,63.94557823129252,41.510204081632665,52.21520561966829,100.0,Gold,Neutral,Clothing,1
151,35,Male,Boots,Footwear,96.0,California,L,Cyan,Fall,4.9,Yes,Standard,Yes,Yes,17,Debit Card,Every 3 Months,39.72789115646258,74.55102040816327,57.82520271483453,100.0,Platinum,Satisfied,Footwear,1
152,28,Male,Sunglasses,Accessories,47.0,North Dakota,L,Turquoise,Fall,4.5,Yes,Next Day Air,Yes,Yes,3,Venmo,Annually,21.63265306122449,39.27721088435374,29.861252930116102,100.0,Bronze,Satisfied,Accessories,1
153,30,Male,Shirt,Clothing,85.0,South Carolina,S,Brown,Summer,4.3,Yes,Express,Yes,Yes,42,Venmo,Annually,53.46938775510204,78.97448979591837,67.06813057382813,100.0,Platinum,Satisfied,Clothing,1
154,69,Male,Hoodie,Clothing,55.0,North Carolina,M,Maroon,Winter,3.2,Yes,Standard,Yes,Yes,22,Debit Card,Annually,37.142857142857146,38.202380952380956,37.03995455504858,100.0,Silver,Neutral,Clothing,1
155,41,Male,Dress,Clothing,98.0,Oklahoma,M,Charcoal,Fall,3.6,Yes,Next Day Air,Yes,Yes,21,Venmo,Quarterly,49.65986394557824,60.77210884353742,55.401954663995355,100.0,Platinum,Neutral,Clothing,1
156,63,Male,Socks,Clothing,77.0,Maine,S,Olive,Spring,4.3,Yes,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,49.65986394557824,61.355442176870746,55.71477957324878,100.0,Platinum,Satisfied,Clothing,1
157,35,Male,Shorts,Clothing,26.0,Missouri,M,Lavender,Fall,4.0,Yes,Standard,Yes,Yes,40,Debit Card,Annually,51.83673469387755,49.03061224489796,50.19376271019871,100.0,Bronze,Satisfied,Clothing,1
158,36,Male,Hat,Accessories,68.0,Vermont,S,Yellow,Fall,3.0,Yes,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,46.666666666666664,26.66666666666667,35.615587131921515,100.0,Gold,Neutral,Accessories,1
159,25,Male,Shirt,Clothing,73.0,Connecticut,XL,Teal,Fall,4.1,Yes,Standard,Yes,Yes,50,Bank Transfer,Monthly,93.33333333333333,76.75,85.80717338829808,100.0,Platinum,Satisfied,Clothing,1
160,58,Male,Gloves,Accessories,27.0,New Hampshire,M,Charcoal,Fall,3.8,Yes,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,57.68707482993196,46.10034013605442,51.54751202416284,100.0,Bronze,Neutral,Accessories,1
161,27,Male,Gloves,Accessories,23.0,Texas,M,Orange,Summer,4.6,Yes,Free Shipping,Yes,Yes,34,Venmo,Monthly,80.27210884353741,51.698979591836725,65.84241853901875,100.0,Bronze,Satisfied,Accessories,1
162,65,Male,Backpack,Accessories,49.0,North Dakota,M,Olive,Fall,3.0,Yes,Express,Yes,Yes,29,Venmo,Fortnightly,69.52380952380952,37.79761904761905,53.01336856359383,100.0,Silver,Neutral,Accessories,1
163,54,Male,Sunglasses,Accessories,74.0,California,M,Turquoise,Summer,3.0,Yes,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,64.48979591836735,49.57482993197279,56.81214163428354,100.0,Platinum,Neutral,Accessories,1
164,54,Male,Skirt,Clothing,67.0,Virginia,M,Purple,Summer,3.4,Yes,Standard,Yes,Yes,8,Debit Card,Weekly,65.71428571428571,36.345238095238095,50.329736476609135,100.0,Silver,Neutral,Clothing,1
165,59,Male,Handbag,Accessories,65.0,Delaware,S,Purple,Spring,2.6,Yes,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,49.93197278911565,22.804421768707485,35.17702920505707,100.0,Silver,At Risk,Accessories,1
166,42,Male,Handbag,Accessories,60.0,Kentucky,S,Yellow,Winter,2.8,Yes,Store Pickup,Yes,Yes,7,Cash,Monthly,58.23129251700681,24.748299319727884,40.36913475785585,100.0,Silver,At Risk,Accessories,1
167,46,Male,Sneakers,Footwear,31.0,Delaware,XL,Indigo,Fall,4.0,Yes,Store Pickup,Yes,Yes,30,Cash,Monthly,77.00680272108843,44.31122448979591,60.24792464456734,100.0,Bronze,Satisfied,Footwear,1
168,33,Male,Gloves,Accessories,27.0,Arkansas,M,Green,Fall,4.0,Yes,Express,Yes,Yes,14,Credit Card,Every 3 Months,37.27891156462585,31.760204081632654,33.653227374527866,100.0,Bronze,Satisfied,Accessories,1
169,34,Male,Shoes,Footwear,80.0,Louisiana,M,Magenta,Summer,3.0,Yes,Express,Yes,Yes,5,Cash,Fortnightly,49.93197278911565,34.38775510204082,41.38883811737489,100.0,Gold,Neutral,Footwear,1
170,27,Male,Jacket,Outerwear,30.0,Nevada,S,Gold,Summer,3.3,Yes,Standard,Yes,Yes,3,PayPal,Every 3 Months,28.29931972789116,16.19387755102041,20.815657711564278,100.0,Bronze,Neutral,Outerwear,1
171,52,Male,Shirt,Clothing,25.0,Wyoming,M,Maroon,Fall,2.6,Yes,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,76.73469387755101,34.028911564625844,54.597761180973116,100.0,Bronze,At Risk,Clothing,1
172,29,Male,Shorts,Clothing,35.0,Virginia,M,Blue,Summer,3.6,Yes,Store Pickup,Yes,Yes,4,Credit Card,Weekly,62.44897959183673,22.957482993197285,41.517614944122585,100.0,Bronze,Neutral,Clothing,1
173,54,Male,Jewelry,Accessories,67.0,Nebraska,M,Violet,Summer,3.9,Yes,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,73.46938775510203,66.14115646258503,70.18598257025297,100.0,Platinum,Neutral,Accessories,1
174,25,Male,Hat,Accessories,46.0,Hawaii,M,Turquoise,Fall,3.4,Yes,Standard,Yes,Yes,30,Cash,Annually,43.6734693877551,42.56122448979591,42.642783250140425,100.0,Silver,Neutral,Accessories,1
175,41,Male,Shoes,Footwear,35.0,Vermont,L,Brown,Winter,3.5,Yes,Express,Yes,Yes,37,Venmo,Annually,49.38775510204081,44.07312925170068,46.31071719861356,100.0,Bronze,Neutral,Footwear,1
176,53,Male,Coat,Outerwear,86.0,Oklahoma,L,Violet,Fall,2.8,Yes,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,20.816326530612244,32.18027210884353,25.6472052732225,100.0,Gold,At Risk,Outerwear,1
177,53,Male,Backpack,Accessories,81.0,New Hampshire,L,Black,Spring,2.7,Yes,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,57.006802721088434,47.81122448979591,52.12487410008784,100.0,Gold,At Risk,Accessories,1
178,21,Male,Hoodie,Clothing,42.0,Kansas,L,Magenta,Fall,3.7,Yes,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,90.8843537414966,56.45918367346939,73.70130169062317,100.0,Silver,Neutral,Clothing,1
179,61,Male,Skirt,Clothing,43.0,Idaho,L,Lavender,Fall,4.3,Yes,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,49.65986394557824,47.18877551020408,48.11760320566583,100.0,Silver,Satisfied,Clothing,1
180,64,Male,Boots,Footwear,31.0,Illinois,M,Violet,Fall,4.9,Yes,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,53.197278911564624,42.02551020408164,47.11739983007777,100.0,Bronze,Satisfied,Footwear,1
181,51,Male,Sandals,Footwear,81.0,South Dakota,L,Green,Fall,3.3,Yes,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,55.64625850340137,43.566326530612244,49.16818515889292,100.0,Gold,Neutral,Footwear,1
182,32,Male,Pants,Clothing,61.0,Massachusetts,M,Beige,Summer,4.7,Yes,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,62.44897959183673,48.457482993197274,55.192532405771885,100.0,Silver,Satisfied,Clothing,1
183,38,Male,Gloves,Accessories,96.0,Alabama,XL,Purple,Summer,2.8,Yes,Store Pickup,Yes,Yes,10,Debit Card,Annually,27.346938775510203,41.78911564625851,34.065458151595095,100.0,Gold,At Risk,Accessories,1
184,58,Male,Skirt,Clothing,29.0,Ohio,XL,Beige,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,80.40816326530611,35.423469387755105,57.18235717394047,100.0,Bronze,Neutral,Clothing,1
185,32,Male,Sneakers,Footwear,33.0,Hawaii,L,Cyan,Spring,3.0,Yes,Express,Yes,Yes,40,Cash,Fortnightly,78.50340136054422,38.613945578231295,57.94093694972106,100.0,Bronze,Neutral,Footwear,1
186,46,Male,T-shirt,Clothing,32.0,Wisconsin,XL,Silver,Summer,4.5,Yes,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,73.60544217687075,54.1156462585034,63.80507411544958,100.0,Bronze,Satisfied,Clothing,1
187,39,Male,Backpack,Accessories,56.0,Minnesota,S,Lavender,Summer,2.9,Yes,Standard,Yes,Yes,31,Debit Card,Annually,44.48979591836735,40.74149659863945,42.07507872273181,100.0,Silver,At Risk,Accessories,1
188,19,Male,Shoes,Footwear,94.0,Georgia,S,Purple,Spring,3.3,Yes,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,40.0,41.5,40.23694434817503,100.0,Gold,Neutral,Footwear,1
189,50,Male,Hoodie,Clothing,53.0,Arkansas,M,Pink,Spring,3.1,Yes,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,43.26530612244898,24.47108843537416,32.737481326733494,100.0,Silver,Neutral,Clothing,1
190,36,Male,Blouse,Clothing,82.0,West Virginia,M,Maroon,Fall,4.4,Yes,Next Day Air,Yes,Yes,4,Credit Card,Weekly,62.44897959183673,53.20748299319729,57.73982095254971,100.0,Platinum,Satisfied,Clothing,1
191,65,Male,Coat,Outerwear,70.0,Indiana,XL,Beige,Fall,3.0,Yes,Free Shipping,Yes,Yes,48,Venmo,Quarterly,71.70068027210885,59.472789115646265,65.72557498274286,100.0,Platinum,Neutral,Outerwear,1
192,64,Male,Hat,Accessories,76.0,Utah,M,Gray,Fall,3.9,Yes,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,49.523809523809526,61.04761904761905,55.48167566097997,100.0,Platinum,Neutral,Accessories,1
193,46,Male,Shoes,Footwear,29.0,Nebraska,L,Turquoise,Summer,2.9,Yes,Express,Yes,Yes,12,PayPal,Bi-Weekly,48.9795918367347,16.56632653061224,31.35552745440149,100.0,Bronze,At Risk,Footwear,1
194,36,Male,Belt,Accessories,100.0,North Dakota,S,Silver,Fall,3.0,Yes,Standard,Yes,Yes,29,Venmo,Annually,42.85714285714286,59.04761904761905,51.07579978163492,100.0,Platinum,Neutral,Accessories,1
195,51,Male,Backpack,Accessories,94.0,Missouri,M,Olive,Spring,3.1,Yes,Express,Yes,Yes,15,Debit Card,Quarterly,44.761904761904766,48.35714285714287,46.29518545831043,100.0,Gold,Neutral,Accessories,1
196,51,Male,Jacket,Outerwear,25.0,New York,M,Magenta,Fall,4.3,Yes,Free Shipping,Yes,Yes,34,Credit Card,Monthly,80.27210884353741,48.53231292517006,64.14422617450022,100.0,Bronze,Satisfied,Outerwear,1
197,38,Male,Boots,Footwear,88.0,Washington,M,Lavender,Summer,3.9,Yes,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,79.31972789115646,74.21088435374149,77.43871588728153,100.0,Platinum,Neutral,Footwear,1
198,59,Male,Scarf,Accessories,78.0,South Carolina,M,Black,Fall,3.2,Yes,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,85.98639455782313,60.7108843537415,73.53238703503581,100.0,Platinum,Neutral,Accessories,1
199,57,Male,Jewelry,Accessories,45.0,Utah,M,Turquoise,Winter,4.8,Yes,Standard,Yes,Yes,39,Credit Card,Fortnightly,77.68707482993196,66.93367346938774,72.71983021178482,100.0,Silver,Satisfied,Accessories,1
200,54,Male,Hat,Accessories,73.0,Idaho,XL,Green,Summer,3.8,Yes,Express,Yes,Yes,32,Cash,Weekly,85.3061224489796,60.505102040816325,73.08189583769958,100.0,Platinum,Neutral,Accessories,1
201,25,Male,Dress,Clothing,61.0,Pennsylvania,S,Teal,Summer,3.3,Yes,Next Day Air,Yes,Yes,29,Venmo,Monthly,76.19047619047619,46.79761904761905,61.17314335397985,100.0,Silver,Neutral,Clothing,1
202,69,Male,Blouse,Clothing,22.0,Missouri,S,Beige,Fall,4.3,Yes,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,31.428571428571427,34.357142857142854,32.12072096956178,100.0,Bronze,Satisfied,Clothing,1
203,57,Male,Hat,Accessories,38.0,Nebraska,L,Magenta,Spring,2.7,Yes,Express,Yes,Yes,33,Venmo,Annually,46.12244897959184,31.93537414965986,38.168934757384335,100.0,Bronze,At Risk,Accessories,1
204,70,Male,Scarf,Accessories,38.0,Indiana,S,Yellow,Fall,3.2,Yes,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,73.87755102040816,28.39795918367347,50.14947175083301,100.0,Bronze,Neutral,Accessories,1
205,24,Male,Sneakers,Footwear,100.0,Arizona,M,Yellow,Fall,4.0,Yes,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,67.75510204081631,76.4625850340136,72.86392535234913,100.0,Platinum,Satisfied,Footwear,1
206,67,Male,Shirt,Clothing,64.0,Hawaii,M,Silver,Winter,3.0,Yes,Standard,Yes,Yes,25,PayPal,Weekly,79.59183673469387,41.3265306122449,59.939836066123,100.0,Silver,Neutral,Clothing,1
207,24,Male,T-shirt,Clothing,55.0,Wisconsin,L,Silver,Summer,4.2,Yes,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,50.748299319727884,40.65136054421769,45.1559930467636,100.0,Silver,Satisfied,Clothing,1
208,62,Male,Gloves,Accessories,91.0,Rhode Island,M,Silver,Summer,2.9,Yes,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,53.06122448979591,45.801020408163254,49.07407028258286,100.0,Gold,At Risk,Accessories,1
209,57,Male,Skirt,Clothing,38.0,Wisconsin,M,Gold,Spring,4.1,Yes,Store Pickup,Yes,Yes,17,Credit Card,Monthly,66.39455782312926,39.717687074829925,52.478420038463916,100.0,Bronze,Satisfied,Clothing,1
210,55,Male,Sandals,Footwear,97.0,Minnesota,S,Olive,Winter,3.2,Yes,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,61.76870748299319,70.66836734693878,66.76345557831691,100.0,Platinum,Neutral,Footwear,1
211,45,Male,Jacket,Outerwear,22.0,Vermont,L,Teal,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,50.748299319727884,10.901360544217692,29.20192267483941,100.0,Bronze,Neutral,Outerwear,1
212,69,Male,Skirt,Clothing,92.0,South Dakota,L,Maroon,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,82.58503401360544,82.5986394557823,83.56948105473879,100.0,Platinum,Satisfied,Clothing,1
213,67,Male,Handbag,Accessories,84.0,Virginia,L,Blue,Fall,4.2,Yes,Express,Yes,Yes,7,Debit Card,Annually,24.89795918367347,53.414965986394556,39.07557791735704,100.0,Gold,Satisfied,Accessories,1
214,30,Male,Handbag,Accessories,93.0,Nevada,L,Peach,Fall,4.4,Yes,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,34.82993197278912,62.55272108843538,48.94187987290204,100.0,Gold,Satisfied,Accessories,1
215,24,Male,Jacket,Outerwear,50.0,Hawaii,L,Blue,Summer,4.2,Yes,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,59.31972789115646,62.37755102040816,61.092839156712245,100.0,Silver,Satisfied,Outerwear,1
216,62,Male,Scarf,Accessories,64.0,New Jersey,S,Orange,Spring,2.8,Yes,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,58.77551020408163,37.97959183673469,47.73680568300136,100.0,Silver,At Risk,Accessories,1
217,43,Male,Shorts,Clothing,61.0,Massachusetts,L,Yellow,Spring,3.7,Yes,Free Shipping,Yes,Yes,21,Venmo,Weekly,76.32653061224491,46.68877551020408,61.18280090249624,100.0,Silver,Neutral,Clothing,1
218,35,Male,Sunglasses,Accessories,48.0,Oklahoma,M,Purple,Winter,3.5,Yes,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,38.775510204081634,40.64625850340136,39.16686241101698,100.0,Silver,Neutral,Accessories,1
219,28,Male,T-shirt,Clothing,45.0,California,S,Magenta,Spring,2.9,Yes,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,39.04761904761905,20.51190476190476,28.5054413206831,100.0,Bronze,At Risk,Clothing,1
220,32,Male,Belt,Accessories,88.0,Nevada,M,Cyan,Spring,3.0,Yes,Free Shipping,Yes,Yes,12,Cash,Fortnightly,55.64625850340137,42.482993197278915,48.58722461313658,100.0,Gold,Neutral,Accessories,1
221,39,Male,Sneakers,Footwear,57.0,Arizona,S,Indigo,Spring,3.7,Yes,Express,Yes,Yes,48,Debit Card,Fortnightly,85.03401360544218,63.38945578231293,74.49263746868246,100.0,Silver,Neutral,Footwear,1
222,28,Male,Hat,Accessories,68.0,North Carolina,XL,Magenta,Summer,4.4,Yes,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,37.41496598639456,48.734693877551024,42.824185836894266,100.0,Silver,Satisfied,Accessories,1
223,47,Male,Gloves,Accessories,94.0,New York,XL,Gray,Spring,4.5,Yes,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,57.27891156462586,66.343537414966,62.19927556598037,100.0,Platinum,Satisfied,Accessories,1
224,20,Male,Pants,Clothing,41.0,Wyoming,M,Turquoise,Spring,4.8,Yes,Free Shipping,Yes,Yes,34,PayPal,Annually,46.93877551020408,61.86564625850339,54.62784314791161,100.0,Silver,Satisfied,Clothing,1
225,63,Male,Socks,Clothing,83.0,South Dakota,S,Beige,Summer,2.9,Yes,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,35.64625850340136,39.066326530612244,36.75496443036656,100.0,Gold,At Risk,Clothing,1
226,25,Male,Jacket,Outerwear,22.0,Arkansas,M,Olive,Spring,3.2,Yes,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,28.163265306122447,16.96938775510205,21.163514345051816,100.0,Bronze,Neutral,Outerwear,1
